id_x,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,game_box_art_url,id_y,profile_image_url,uptime_minutes,avg_viewers_30d,followers_gained_30d
319128525408,49752846,barricade,Barricade,1702520304,Path of Exile 2,live,"97 !Monk Gameplay | T15 / 16 8 Mod Atlas Farming - Get involved, come say hello!",611,2026-06-16 20:00:00+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_barricade-{width}x{height}.jpg,[],"['community', 'team', 'playingwithViewers', 'Multiplayer', 'pbp', 'diablo', 'English', 'PathOfExile', 'pathofexile2', 'poe2']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,49752846,https://static-cdn.jtvnw.net/jtv_user_pictures/917145e6-a2d1-4afe-9542-433e036277a1-profile_image-300x300.png,266.0,449,314
316241047509,118962389,dub_ok_tv,dub_ok_tv,1702520304,Path of Exile 2,live,Акты! В поисках столба!.. ! 👠 👠 👠 Отмечаем-Всемирный день крокодила! !lagofast !hornybox 👠 👠 👠,597,2026-06-16 21:10:13+00:00,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_dub_ok_tv-{width}x{height}.jpg,[],"['Русский', 'Терпила', 'БУХЛЯДЬ', 'ГАММА', 'Пискля', 'ПодачкаТВ', 'Гайдовсос', 'КазуалТВ', 'ЗаДеньгиДа', 'ВоздуханТВ']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,118962389,https://static-cdn.jtvnw.net/jtv_user_pictures/0eec1ee3-9bbb-4851-902c-a04863e15c4e-profile_image-300x300.png,196.0,622,662
319809432153,17206877,yumytv,yumytv,18122,World of Warcraft,live,MORE GEAR TREADMILL HYPE,546,2026-06-16 18:32:35+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_yumytv-{width}x{height}.jpg,[],"['English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,17206877,https://static-cdn.jtvnw.net/jtv_user_pictures/4dfc565e-69ca-4973-96d6-0b675e899ae8-profile_image-300x300.png,354.0,413,-210
317400818904,600888725,lordaethelstan,LordAethelstan,1144717324,Gothic 1 Remake,live,⚽GAMING AND WATCHING WORLD CUP⚽GAMERSUPPS CODE: 'LORD' FOR BIG SURPRISE 🩸!supps !pc,541,2026-06-16 18:14:19+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lordaethelstan-{width}x{height}.jpg,[],"['English', 'Vtuber', 'Anime', 'ENVtuber']",False,https://static-cdn.jtvnw.net/ttv-boxart/1144717324_IGDB-150x200.jpg,600888725,https://static-cdn.jtvnw.net/jtv_user_pictures/0406baa2-329e-4898-b475-8a23cf75a8f5-profile_image-300x300.png,372.0,664,-182
319870901338,58554973,layria,Layria,18122,World of Warcraft,live,DROPS ✨ Druid Raid Prep | !oasis !merch !arena,523,2026-06-16 22:01:26+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_layria-{width}x{height}.jpg,[],"['PvE', 'English', 'Cozy', 'MMORPG', 'WoWPartner', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,58554973,https://static-cdn.jtvnw.net/jtv_user_pictures/bd429562-d79b-4006-8fb8-7fd20cf7abe3-profile_image-300x300.png,145.0,209,93
317482705895,68667617,gerbrowny,GERBrowny,1144717324,Gothic 1 Remake,live,Dein Feierabend Stream! | 2667/9000 | !angel !nyfter !gtarp !koro !holy !shakes | #Werbung | !AMD Ryzen 9000 X3D-Serie,521,2026-06-16 16:01:10+00:00,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_gerbrowny-{width}x{height}.jpg,[],"['Deutsch', 'UfoAlarm', 'Friedenspreisträger', 'sport', 'SalzmachtSexy', 'hierstehtFASTnurunsinn']",False,https://static-cdn.jtvnw.net/ttv-boxart/1144717324_IGDB-150x200.jpg,68667617,https://static-cdn.jtvnw.net/jtv_user_pictures/80778ada-d02a-4d33-ad13-7127e0802234-profile_image-300x300.png,505.0,270,18
319978383451,55734842,kalamazi,Kalamazi,18122,World of Warcraft,live,12.0.7 Is Live! Let's Ride! Powered By !Alienware !Deals | !Merch !Website !UI,457,2026-06-16 19:20:54+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_kalamazi-{width}x{height}.jpg,[],"['MMO', 'English', 'PVE', 'warcraft', 'worldofwarcraft', 'Warlock', 'Balding', 'old', 'midnight', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,55734842,https://static-cdn.jtvnw.net/jtv_user_pictures/c460f86b-4501-4c60-bc1d-c9e4c420bc21-profile_image-300x300.png,305.0,158,-56
319058975324,121135020,moxsy,Moxsy,1702520304,Path of Exile 2,live,Farming For New Builds! // !maxroll !build !advancedgg !Xidax,409,2026-06-16 21:29:02+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_moxsy-{width}x{height}.jpg,[],['English'],False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,121135020,https://static-cdn.jtvnw.net/jtv_user_pictures/997276bf-9273-4c7c-a477-177b2b34b6cb-profile_image-300x300.png,177.0,542,1919
319812493529,112286787,nohitjerome,NOHITJEROME,18122,World of Warcraft,live,CLASSIC+ LEAKS // HORRIFIC GRUUL MAG PUGS // MINECRAFT,381,2026-06-16 22:10:50+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nohitjerome-{width}x{height}.jpg,[],"['pvp', 'pve', 'English', 'seasonofdiscovery', 'hardcore', 'MistsofPandaria', 'MMORPG', 'roleplaying', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,112286787,https://static-cdn.jtvnw.net/jtv_user_pictures/8e8ca530-c23b-4b70-a9c0-d351c8dac280-profile_image-300x300.png,136.0,339,617
319810757209,446825605,popsbarngrill,PopsBarnGrill,18122,World of Warcraft,live,"Classic HC, Level 51 Dwarf Priest,  Stonecore, Lets Go!!!   52 Today???",367,2026-06-16 20:16:37+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_popsbarngrill-{width}x{height}.jpg,[],"['USA', 'Chilled', 'HardMode', 'Permadeath', 'English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,446825605,https://static-cdn.jtvnw.net/jtv_user_pictures/ddeb47c1-5fee-41f6-85c7-578d2a1053c3-profile_image-300x300.png,250.0,348,577
317629313253,46543778,cardiffru,CardiffRu,1702520304,Path of Exile 2,live,Собираем вопросы перед подкастом. Path of Exile 2 !tg !build,356,2026-06-16 19:09:51+00:00,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_cardiffru-{width}x{height}.jpg,[],"['Русский', 'безмата']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,46543778,https://static-cdn.jtvnw.net/jtv_user_pictures/598db4d2-fc73-49a7-b857-46869203518a-profile_image-300x300.png,317.0,611,413
317485696103,921887812,ronarray,ronarray,1702520304,Path of Exile 2,live,SIMU FARM? (COPIUM!)🔴FULL SCREEN SPINNER🔴Martial Artist !Build🔴!mageblood !build !update !farm !ninja,321,2026-06-16 19:49:07+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ronarray-{width}x{height}.jpg,[],"['English', 'poe', 'poe2', 'pathofexile', 'pathofexile2', 'drops', 'monk', 'bear', 'farm', 'martialartist']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,921887812,https://static-cdn.jtvnw.net/jtv_user_pictures/98947093-bceb-48f9-8651-3729992ac5d2-profile_image-300x300.png,277.0,634,4955
319978976347,32349768,gmart,Gmart,1144717324,Gothic 1 Remake,live,dying to a rat or something,300,2026-06-16 20:06:44+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gmart-{width}x{height}.jpg,[],"['English', 'Vtuber', 'ConstantlyConfused', 'funandjustchill', 'assmode']",False,https://static-cdn.jtvnw.net/ttv-boxart/1144717324_IGDB-150x200.jpg,32349768,https://static-cdn.jtvnw.net/jtv_user_pictures/0d58ebfa-008d-4327-a8a7-5fe818c41457-profile_image-300x300.png,260.0,392,189
319868843226,89390235,jdotb,jdotb,18122,World of Warcraft,live,[!DROPS] 12.0.7 launch poggers,298,2026-06-16 19:40:59+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_jdotb-{width}x{height}.jpg,[],"['old', 'bald', 'healer', 'wow', 'pve', 'English', '1440p', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,89390235,https://static-cdn.jtvnw.net/jtv_user_pictures/e052a71b-f494-43c3-9ee8-3d67c0096ff7-profile_image-300x300.png,285.0,253,-159
316803406199,557498973,787prada,787prada,1702520304,Path of Exile 2,live,SELLING THINGS TO GET OTHER THINGS !video !moba,286,2026-06-16 23:15:46+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_787prada-{width}x{height}.jpg,[],"['normal', 'English']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,557498973,https://static-cdn.jtvnw.net/jtv_user_pictures/66bc9c1a-82f9-4698-a3ed-3a8dcf2ff26d-profile_image-300x300.png,71.0,530,4305
318144830807,26003754,supatease,supatease,18122,World of Warcraft,live,!DROPS ENABLED NEW PATCH TESTING META,285,2026-06-16 22:04:29+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_supatease-{width}x{height}.jpg,[],"['pvp', 'chill', 'vibe', 'funny', 'meme', 'boomkin', 'drops', 'English', 'worldofwarcraft', 'warcraft']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,26003754,https://static-cdn.jtvnw.net/jtv_user_pictures/supatease-profile_image-25bd1b51620801d0-300x300.png,142.0,172,347
316802776311,676498718,meepmonkmw,meepmonkmw,18122,World of Warcraft,live,NEW PATCH? WTF? SOLO SHUFFLE GAMING? WHAT DO I DO? 5 GIFTED = PICK SPEC,282,2026-06-16 21:28:05+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_meepmonkmw-{width}x{height}.jpg,[],"['English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,676498718,https://static-cdn.jtvnw.net/jtv_user_pictures/8a96c21b-f4f2-4276-8655-ce6afe168373-profile_image-300x300.png,178.0,193,459
319979566043,28180821,onemanaleft,onemanaleft,1702520304,Path of Exile 2,live,Lvl 100 is an insane grind. new jewel tech. HH soon(TM),275,2026-06-16 20:52:14+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_onemanaleft-{width}x{height}.jpg,[],['English'],False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,28180821,https://static-cdn.jtvnw.net/jtv_user_pictures/046170cd-1272-43f7-b561-f048a95a3b67-profile_image-300x300.png,214.0,501,1684
319866973146,55863609,beltonpoe,BeltonPoE,1702520304,Path of Exile 2,live,"CRAFTING THE BEST MIRROR ITEM TO EVER EXIST IN POE 2. 1/1 +1 SPELL BREACH RING. GOLLUM GET IN HERE, PRECIOUS",273,2026-06-16 17:04:19+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_beltonpoe-{width}x{height}.jpg,[],"['DOORDASH', 'SATIRE', 'AMERICA', 'ADHD', 'English', 'Crafting', 'PathOfExile', 'pathofexile2']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,55863609,https://static-cdn.jtvnw.net/jtv_user_pictures/305665bc-9edd-4955-ab30-8d8f099a25e9-profile_image-300x300.png,442.0,110,476
318154430198,161126250,byzontt,byzontt,1702520304,Path of Exile 2,live,"ENG/ESP !nuevovideo A FULL ROMPIENDO TODO EL CONTENIDO Y CRAFTEANDO CON LA COMUNIDAD, DIA DE MECANICAS DE FARMEO Y MAS, LOS ESPERO A TODOS !",269,2026-06-16 21:19:53+00:00,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_byzontt-{width}x{height}.jpg,[],"['ARPG', 'poe2', 'PoE2EarlyAccess', 'PoE2stream', 'PoE2Hype', 'poe2gameplay', 'poe2gameplay', 'poe2update', 'Repetir', 'Español']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,161126250,https://static-cdn.jtvnw.net/jtv_user_pictures/488bbf74-698e-4ff4-8a02-b4e825a8e69b-profile_image-300x300.png,187.0,215,620
316803330679,208634408,emeelzia,emeelzia,18122,World of Warcraft,live,!DROPS -> NEW STUFFFFFFFFF NEW NEW NEW,246,2026-06-16 23:03:08+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_emeelzia-{width}x{height}.jpg,[],"['Cozy', 'Casual', 'WoW', 'English', 'girl', 'femalegamer', 'drops', 'Retail', 'decorating', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,208634408,https://static-cdn.jtvnw.net/jtv_user_pictures/be6e9e12-3a72-4a90-8257-c161543306c1-profile_image-300x300.png,83.0,176,20
319785281881,104731856,almighty_tevin,Almighty_Tevin,1702520304,Path of Exile 2,live,DSP DIDNT HIT HIS GOAL AND CRIED/BEGGED ALL DAY ACK ACKACK ACK  / I AM LEVELING UP IN POE2 TODAY,217,2026-06-15 02:15:36+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_almighty_tevin-{width}x{height}.jpg,[],"['English', 'AlmightyTevinHardMode', 'POE2DivineEnjoyer', 'Juzzy51FANCLUB', 'OrderAPizza', 'ZaryaFanClub', 'GorlWorld', 'SwollenDingusFanclub', 'MisoPLZStreamAgain']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,104731856,https://static-cdn.jtvnw.net/jtv_user_pictures/96b4bcf7-772f-4a57-b3e1-fdc9c23c449a-profile_image-300x300.png,2771.0,137,19
318145148631,27416204,joardee,Joardee,18122,World of Warcraft,live,ITS C+ LEAK SEASON BOYSSSSS IS IT REAL OR NOT WHO KNOWS LETS JUST HOPIUM | !Siegesheet !classicplus !Baron !TBCAssigns !teamliquid,215,2026-06-16 22:37:05+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_joardee-{width}x{height}.jpg,[],"['English', 'wowclassic', 'mopclassic', 'PTR', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,27416204,https://static-cdn.jtvnw.net/jtv_user_pictures/a32693fe-0cf1-4652-89ad-5a8f1c6ba472-profile_image-300x300.png,109.0,123,23
316104741235,456708376,minyaseptember,MinyaSeptember,1702520304,Path of Exile 2,live,低燃費配信、眠くなったらおわり,211,2026-06-16 13:19:23+00:00,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_minyaseptember-{width}x{height}.jpg,[],['日本語'],False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,456708376,https://static-cdn.jtvnw.net/jtv_user_pictures/975d67d5-462b-4a4f-9a77-52b03539fe4b-profile_image-300x300.png,667.0,131,-295
319980412635,879102296,halcyonish,Halcyonish,1702520304,Path of Exile 2,live,can we fix this cold spell build?❄️Stormweaver Frostbolt Snap❄️!discord,210,2026-06-16 21:44:42+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_halcyonish-{width}x{height}.jpg,[],"['Casual', 'English', 'Chatty', 'Brrrrrrrrr']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,879102296,https://static-cdn.jtvnw.net/jtv_user_pictures/cf521e85-cca3-4d03-9611-47914e62df76-profile_image-300x300.png,162.0,141,802
319000589662,240909240,bansherz,Bansherz,18122,World of Warcraft,live,"12.0.7 Day! (4237 io, HoF Hunter main) !talents !spec !omnium !sporefall !craft",207,2026-06-16 19:10:27+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bansherz-{width}x{height}.jpg,[],['English'],False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,240909240,https://static-cdn.jtvnw.net/jtv_user_pictures/ac77c017-e108-41a0-8378-0fbc7d501dd3-profile_image-300x300.png,316.0,168,453
316271077078,218634076,tina_tyan,tina_tyan,1144717324,Gothic 1 Remake,live,Играю в Готику впервые ^^,201,2026-06-16 22:46:22+00:00,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_tina_tyan-{width}x{height}.jpg,[],"['Русский', 'игры', 'стримерша', 'gotica', 'готика', 'готикаремейк', 'gothicremake']",False,https://static-cdn.jtvnw.net/ttv-boxart/1144717324_IGDB-150x200.jpg,218634076,https://static-cdn.jtvnw.net/jtv_user_pictures/71d38cfc-564c-4c99-81d5-bd1ba8f8aed5-profile_image-300x300.png,100.0,187,-5
315694899432,800587292,guythatdies,GuyThatDies,1702520304,Path of Exile 2,live,Day 7 Zero to Mirror in SC TRADE w/ Ritual | !ztm !lich !filter !tablets !hh,198,2026-06-16 22:17:34+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_guythatdies-{width}x{height}.jpg,[],['English'],False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,800587292,https://static-cdn.jtvnw.net/jtv_user_pictures/71971219-1db1-4439-a9a2-4aec248cc6a3-profile_image-300x300.png,129.0,776,9576
317030758883,42465441,drunge_,Drunge_,1702520304,Path of Exile 2,live,MAIS OU SONT LES LOOTS ? Mageblood en 2032 !instantgaming,197,2026-06-16 15:15:01+00:00,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_drunge_-{width}x{height}.jpg,[],['Français'],False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,42465441,https://static-cdn.jtvnw.net/jtv_user_pictures/d318ccfa-1dbc-4da0-94bb-8a9dea370051-profile_image-300x300.png,551.0,347,359
319977626971,49757456,sanghelioswow,SangheliosWoW,18122,World of Warcraft,live,<Liquid> Mythic Sporefall uhhhh... race to .... world first? | powered by !Alienware !deals,195,2026-06-16 18:19:48+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sanghelioswow-{width}x{height}.jpg,[],"['English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,49757456,https://static-cdn.jtvnw.net/jtv_user_pictures/sanghelioswow-profile_image-4cd37286ec350111-300x300.jpeg,367.0,41,-26
317483007847,27567486,kontraos,Kontraos,1144717324,Gothic 1 Remake,live,🌿🚩Grube voller Männer - watt soll schief gehen?🚩🌿!qobuz !vegdog #keinfeek,193,2026-06-16 16:25:47+00:00,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_kontraos-{width}x{height}.jpg,[],['Deutsch'],False,https://static-cdn.jtvnw.net/ttv-boxart/1144717324_IGDB-150x200.jpg,27567486,https://static-cdn.jtvnw.net/jtv_user_pictures/f25c6e7c-6c84-4bd5-b73d-78ec856f1e60-profile_image-300x300.jpeg,481.0,80,142
317402514648,513390971,shindigwow,shindigwow,18122,World of Warcraft,live,12.7 NEW RAID SPOREFALL PROG !finals !mdi !ui,191,2026-06-16 23:12:26+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_shindigwow-{width}x{height}.jpg,[],"['English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,513390971,https://static-cdn.jtvnw.net/jtv_user_pictures/30cbd2a3-1549-4f04-8c08-0abf16638fa1-profile_image-300x300.png,74.0,152,386
318154243190,41752467,mino,Mino,1702520304,Path of Exile 2,live,(ANDARILHA ESPIRITUAL ) Siga - @mino !MV !Pix !LivePix #Lurkit #keymailer,190,2026-06-16 20:57:07+00:00,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_mino-{width}x{height}.jpg,[],"['MMO', 'MMORPG', 'FPS', 'Português', 'online', 'PvP', 'JxJ', 'gameplay', 'rage', 'streamer']",False,https://static-cdn.jtvnw.net/ttv-boxart/1702520304_IGDB-150x200.jpg,41752467,https://static-cdn.jtvnw.net/jtv_user_pictures/ce296f53-92a0-4758-8bac-79fbfab107b2-profile_image-300x300.png,209.0,62,-40
319129955296,733856011,ryvndare,Ryvndare,18122,World of Warcraft,live,Drops! MYSTERY Viewer Homes! 8pm EST - 12.0.7 HYPE !!,179,2026-06-16 21:53:34+00:00,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ryvndare-{width}x{height}.jpg,[],"['English', 'DropsEnabled']",False,https://static-cdn.jtvnw.net/ttv-boxart/18122-150x200.jpg,733856011,https://static-cdn.jtvnw.net/jtv_user_pictures/68ac5188-c2df-427f-8dab-0856ca15bd8c-profile_image-300x300.jpeg,153.0,47,175
